date, BAB 
06/07/1933, 0.023040816329600 
06/08/1933, 0.004202425678340 
06/09/1933, 0.015589954724900 
06/10/1933, 0.022405531040100 
06/12/1933,-0.001997382921370 
06/13/1933, 0.017320999604300 
06/14/1933,-0.036503503305500 
06/15/1933, 0.020229892077100 
06/16/1933,-0.022903187060300 
06/17/1933,-0.000225684160768 
06/19/1933, 0.017182527000900 
06/20/1933,-0.002533297385420 
06/21/1933, 0.017040790890000 
06/22/1933, 0.010013750045300 
06/23/1933,-0.019890852411700 
06/24/1933, 0.016678053075600 
06/26/1933,-0.010435218457400 
06/27/1933, 0.020404281004200 
06/28/1933, 0.005208012785840 
06/29/1933,-0.005172593435690 
06/30/1933, 0.006302125436640 
07/01/1933,-0.016384863062500 
07/03/1933,-0.004623966839460 
07/05/1933,-0.001849001266860 
07/06/1933,-0.004312748907620 
07/07/1933,-0.008885541622900 
07/08/1933, 0.008471462336540 
07/10/1933, 0.001103232421390 
07/11/1933, 0.012351507326400 
07/12/1933, 0.002466440796450 
07/13/1933, 0.000856599951443 
07/14/1933, 0.001790909838920 
07/15/1933, 0.002333281847600 
07/17/1933, 0.002199576130350 
07/18/1933, 0.009360175679100 
07/19/1933, 0.012208559252000 
07/20/1933, 0.014256707072200 
07/21/1933,-0.011288724403700 
07/22/1933,-0.030431795077300 
07/24/1933,-0.013003317515300 
07/25/1933, 0.004349841267790 
07/26/1933,-0.011153598524400 
07/27/1933, 0.004333660628400 
07/28/1933, 0.004348565547330 
07/31/1933,-0.000386445013020 
08/01/1933,-0.018508346277600 
08/02/1933, 0.007760678482010 
08/03/1933, 0.007074023740670 
08/04/1933, 0.011250117102300 
08/07/1933,-0.003455622288740 
08/08/1933,-0.015745971613200 
08/09/1933,-0.002719185853190 
08/10/1933, 0.019549217415600 
08/11/1933,-0.002977838999300 
08/14/1933,-0.005599899149770 
08/15/1933,-0.005886321234400 
08/16/1933, 0.012386265394600 
08/17/1933,-0.016741067871500 
08/18/1933, 0.017255968115200 
08/21/1933,-0.008731972317390 
08/22/1933, 0.001043071549530 
08/23/1933, 0.008387929346510 
08/24/1933,-0.008744121823520 
08/25/1933,-0.005015839369960 
08/28/1933,-0.000832881207503 
08/29/1933, 0.010218671122300 
08/30/1933, 0.003534735250920 
08/31/1933, 0.006928719470850 
09/01/1933, 0.000732457470998 
09/05/1933, 0.009852266264030 
09/06/1933,-0.000885718763253 
09/07/1933,-0.000141611001718 
09/08/1933, 0.005087290203950 
09/09/1933,-0.005249729636090 
